citizen_id,scheme_id,scheme_name,age,gender,state,caste_category,occupation,annual_income,is_rural,is_bpl,is_govt_employee,is_income_tax_payer,is_urban_resident,has_aadhaar,has_pan_card,has_bank_account,has_aadhaar_linked_bank,has_land_records,has_land_proof,has_bpl_card,has_secc_registration,has_mobile,has_photo,has_business_proof,has_bank_statements,eligible,readiness_score,missing_docs_count,missing_conditions_count,missing_docs,missing_conditions
CIT05588,PMAY-003,PMAY-G,73,male,Telangana,SC,student,35899,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,60.0,3,1,bpl_card|bank_account|secc_registration,bpl_required
CIT05589,PM-KISAN-001,PM-KISAN,58,female,Assam,OBC,self_employed,196331,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,77.5,1,1,land_records,occupation_mismatch
CIT05590,PMSBY-004,PMSBY,26,male,Jharkhand,OBC,government_employee,572371,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05591,PMAY-003,PMAY-G,60,male,Telangana,OBC,self_employed,328929,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT05592,PMSBY-004,PMSBY,57,female,Telangana,OBC,self_employed,479457,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT05593,PMSBY-004,PMSBY,63,male,Gujarat,OBC,small_business,798527,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT05594,PMAY-003,PMAY-G,78,other,Assam,General,unemployed,80816,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,excluded_urban_resident|bpl_required
CIT05595,PMAY-003,PMAY-G,23,male,Tamil Nadu,General,homemaker,579748,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT05596,PMJDY-002,PMJDY,45,male,Tamil Nadu,OBC,entrepreneur,406860,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,100.0,0,0,none,none
CIT05597,PMSBY-004,PMSBY,62,female,West Bengal,General,government_employee,601602,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT05598,PM-KISAN-001,PM-KISAN,58,female,Madhya Pradesh,OBC,daily_wage_worker,173736,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT05599,PMJDY-002,PMJDY,17,other,Maharashtra,General,entrepreneur,477663,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT05600,MUDRA-005,PM-MUDRA,77,other,Odisha,OBC,daily_wage_worker,147618,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT05601,PMSBY-004,PMSBY,23,female,Punjab,OBC,small_business,83345,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05602,PMAY-003,PMAY-G,45,other,Bihar,SC,entrepreneur,191065,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05603,PMAY-003,PMAY-G,45,male,Karnataka,SC,unemployed,177019,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT05604,PMAY-003,PMAY-G,50,female,West Bengal,ST,student,18618,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,60.0,3,1,bank_account|land_proof|secc_registration,excluded_urban_resident
CIT05605,PMJDY-002,PMJDY,18,other,Uttar Pradesh,SC,unemployed,185802,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT05606,PMAY-003,PMAY-G,13,female,Haryana,General,student,4991,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40.0,4,2,bpl_card|bank_account|land_proof|secc_registration,age_not_in_range_18_99|bpl_required
CIT05607,PMAY-003,PMAY-G,30,male,Odisha,SC,private_employee,492302,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05608,PMAY-003,PMAY-G,20,other,Madhya Pradesh,OBC,homemaker,248541,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05609,PMSBY-004,PMSBY,26,female,Haryana,OBC,farmer,90419,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05610,MUDRA-005,PM-MUDRA,78,female,Rajasthan,General,private_employee,170604,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT05611,PMSBY-004,PMSBY,54,female,Telangana,OBC,homemaker,392081,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05612,MUDRA-005,PM-MUDRA,62,male,Telangana,OBC,entrepreneur,119270,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,90.0,1,0,pan_card,none
CIT05613,MUDRA-005,PM-MUDRA,17,female,Bihar,ST,unemployed,148194,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,70.0,1,2,business_proof,age_not_in_range_18_65|occupation_mismatch
CIT05614,PMAY-003,PMAY-G,77,male,Maharashtra,General,student,43243,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,excluded_urban_resident|bpl_required
CIT05615,PMAY-003,PMAY-G,80,other,Rajasthan,General,daily_wage_worker,146370,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,60.0,3,1,bpl_card|bank_account|secc_registration,bpl_required
CIT05616,MUDRA-005,PM-MUDRA,68,male,Odisha,OBC,student,17867,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,60.0,2,2,pan_card|business_proof,age_not_in_range_18_65|occupation_mismatch
CIT05617,PMSBY-004,PMSBY,26,other,Jharkhand,General,small_business,614051,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT05618,PMSBY-004,PMSBY,45,male,Tamil Nadu,General,homemaker,562602,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT05619,PMAY-003,PMAY-G,72,male,Haryana,OBC,entrepreneur,104328,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,60.0,3,1,bpl_card|land_proof|secc_registration,excluded_urban_resident
CIT05620,PM-KISAN-001,PM-KISAN,52,female,Telangana,General,small_business,405160,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05621,PMAY-003,PMAY-G,77,female,Jharkhand,General,entrepreneur,310467,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT05622,PMAY-003,PMAY-G,32,male,Telangana,OBC,government_employee,831169,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05623,MUDRA-005,PM-MUDRA,19,female,Odisha,OBC,entrepreneur,555038,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT05624,PMSBY-004,PMSBY,19,female,Maharashtra,OBC,student,39631,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT05625,PMJDY-002,PMJDY,28,female,Haryana,OBC,homemaker,275718,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT05626,PMSBY-004,PMSBY,14,other,Jharkhand,OBC,student,38375,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40.0,3,1,aadhaar_linked_bank|aadhaar|mobile,age_not_in_range_18_70
CIT05627,PMJDY-002,PMJDY,71,female,Jharkhand,OBC,self_employed,396447,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT05628,PMJDY-002,PMJDY,47,male,Punjab,SC,student,638,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,83.3,1,0,photo,none
CIT05629,PMAY-003,PMAY-G,41,female,Jharkhand,SC,entrepreneur,641334,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05630,PMJDY-002,PMJDY,52,female,Tamil Nadu,OBC,small_business,713149,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,73.3,1,1,mobile,income_too_high
CIT05631,PMAY-003,PMAY-G,10,male,Telangana,OBC,farmer,101074,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,70.0,2,1,aadhaar|bank_account,age_not_in_range_18_99
CIT05632,MUDRA-005,PM-MUDRA,60,other,Uttar Pradesh,ST,daily_wage_worker,66222,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT05633,PMJDY-002,PMJDY,49,female,Haryana,General,entrepreneur,258873,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT05634,PM-KISAN-001,PM-KISAN,49,male,West Bengal,OBC,private_employee,266795,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05635,PM-KISAN-001,PM-KISAN,23,female,Odisha,General,entrepreneur,202706,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,42.5,3,2,land_records|bank_account|mobile,income_too_high|occupation_mismatch
CIT05636,PMSBY-004,PMSBY,49,male,Madhya Pradesh,OBC,small_business,361815,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT05637,PMJDY-002,PMJDY,26,other,Haryana,General,student,1078,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,100.0,0,0,none,none
CIT05638,MUDRA-005,PM-MUDRA,23,other,Maharashtra,General,farmer,207108,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT05639,MUDRA-005,PM-MUDRA,78,other,Karnataka,General,private_employee,432501,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,70.0,1,2,business_proof,age_not_in_range_18_65|occupation_mismatch
CIT05640,PM-KISAN-001,PM-KISAN,21,female,Punjab,General,government_employee,374230,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_govt_employee
CIT05641,PMJDY-002,PMJDY,39,female,Karnataka,General,student,5891,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,100.0,0,0,none,none
CIT05642,MUDRA-005,PM-MUDRA,24,female,Tamil Nadu,ST,small_business,792137,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,90.0,1,0,bank_statements,none
CIT05643,PM-KISAN-001,PM-KISAN,33,male,Haryana,General,self_employed,324054,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42.5,3,2,land_records|bank_account|mobile,income_too_high|occupation_mismatch
CIT05644,MUDRA-005,PM-MUDRA,74,other,Punjab,General,farmer,52280,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,50.0,3,2,business_proof|bank_statements|photo,age_not_in_range_18_65|occupation_mismatch
CIT05645,PMJDY-002,PMJDY,11,other,Uttar Pradesh,OBC,farmer,60268,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,100.0,0,0,none,none
CIT05646,MUDRA-005,PM-MUDRA,14,female,Rajasthan,OBC,student,5731,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT05647,PMAY-003,PMAY-G,51,female,Karnataka,OBC,unemployed,158352,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT05648,PMAY-003,PMAY-G,29,female,Maharashtra,SC,private_employee,460773,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05649,MUDRA-005,PM-MUDRA,70,other,Telangana,OBC,unemployed,31513,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,60.0,2,2,business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT05650,PMSBY-004,PMSBY,57,other,Karnataka,OBC,small_business,373305,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05651,PM-KISAN-001,PM-KISAN,72,other,Bihar,OBC,entrepreneur,639664,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05652,PMAY-003,PMAY-G,17,female,Tamil Nadu,OBC,homemaker,353629,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,50.0,2,3,bpl_card|secc_registration,age_not_in_range_18_99|income_too_high|bpl_required
CIT05653,PM-KISAN-001,PM-KISAN,15,other,Bihar,ST,unemployed,164144,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,age_not_in_range_18_99|occupation_mismatch
CIT05654,PM-KISAN-001,PM-KISAN,69,other,Punjab,SC,self_employed,128622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,40.0,4,1,aadhaar|land_records|bank_account|mobile,occupation_mismatch
CIT05655,MUDRA-005,PM-MUDRA,41,female,Madhya Pradesh,ST,government_employee,1109789,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,40.0,3,3,business_proof|bank_statements|photo,income_too_high|occupation_mismatch|excluded_govt_employee
CIT05656,PM-KISAN-001,PM-KISAN,52,female,Gujarat,OBC,student,44635,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT05657,MUDRA-005,PM-MUDRA,21,female,Jharkhand,SC,farmer,96247,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,60.0,3,1,pan_card|business_proof|photo,occupation_mismatch
CIT05658,PM-KISAN-001,PM-KISAN,38,male,Tamil Nadu,OBC,entrepreneur,566411,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT05659,PMAY-003,PMAY-G,16,male,Uttar Pradesh,OBC,homemaker,241433,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,age_not_in_range_18_99|income_too_high|bpl_required
CIT05660,PM-KISAN-001,PM-KISAN,60,female,Bihar,SC,self_employed,308978,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,55.0,2,2,land_records|bank_account,income_too_high|occupation_mismatch
CIT05661,PM-KISAN-001,PM-KISAN,32,female,Gujarat,General,entrepreneur,664038,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT05662,PMSBY-004,PMSBY,19,female,Jharkhand,OBC,unemployed,145422,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05663,PMJDY-002,PMJDY,24,female,Maharashtra,OBC,government_employee,399913,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT05664,MUDRA-005,PM-MUDRA,78,other,Uttar Pradesh,OBC,entrepreneur,692494,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,80.0,1,1,photo,age_not_in_range_18_65
CIT05665,PM-KISAN-001,PM-KISAN,26,other,Bihar,OBC,unemployed,136466,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT05666,PMSBY-004,PMSBY,62,other,Uttar Pradesh,ST,self_employed,193571,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05667,MUDRA-005,PM-MUDRA,66,other,Rajasthan,SC,daily_wage_worker,48764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,40.0,4,2,aadhaar|pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT05668,PMSBY-004,PMSBY,54,male,Jharkhand,ST,student,23561,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT05669,MUDRA-005,PM-MUDRA,54,other,Jharkhand,OBC,unemployed,41534,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT05670,PMSBY-004,PMSBY,66,male,Maharashtra,General,unemployed,187522,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT05671,MUDRA-005,PM-MUDRA,44,male,Rajasthan,ST,farmer,64119,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,50.0,4,1,aadhaar|pan_card|business_proof|bank_statements,occupation_mismatch
CIT05672,PM-KISAN-001,PM-KISAN,59,other,Telangana,OBC,small_business,629760,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05673,PM-KISAN-001,PM-KISAN,51,male,Uttar Pradesh,ST,private_employee,451175,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05674,PM-KISAN-001,PM-KISAN,52,other,Assam,General,private_employee,404461,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,55.0,2,2,land_records|mobile,income_too_high|occupation_mismatch
CIT05675,PMJDY-002,PMJDY,23,female,Tamil Nadu,OBC,homemaker,329896,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT05676,PMAY-003,PMAY-G,57,female,Telangana,ST,small_business,645058,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05677,MUDRA-005,PM-MUDRA,79,female,Tamil Nadu,SC,student,3450,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,50.0,3,2,pan_card|business_proof|photo,age_not_in_range_18_65|occupation_mismatch
CIT05678,PMAY-003,PMAY-G,52,other,Karnataka,ST,unemployed,156783,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05679,PMJDY-002,PMJDY,14,male,Uttar Pradesh,General,self_employed,755020,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,90.0,0,1,none,income_too_high
CIT05680,PMAY-003,PMAY-G,80,female,Telangana,General,farmer,46480,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,80.0,2,0,aadhaar|land_proof,none
CIT05681,MUDRA-005,PM-MUDRA,76,male,Odisha,OBC,farmer,109955,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,60.0,2,2,business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT05682,PM-KISAN-001,PM-KISAN,30,female,Uttar Pradesh,OBC,daily_wage_worker,174925,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT05683,MUDRA-005,PM-MUDRA,20,female,Madhya Pradesh,ST,government_employee,1167914,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,50.0,2,3,business_proof|bank_statements,income_too_high|occupation_mismatch|excluded_govt_employee
CIT05684,PMSBY-004,PMSBY,53,male,Jharkhand,OBC,student,28923,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT05685,PMSBY-004,PMSBY,70,female,Jharkhand,SC,farmer,85714,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT05686,PMAY-003,PMAY-G,20,male,Tamil Nadu,OBC,student,13796,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,70.0,2,1,land_proof|secc_registration,excluded_urban_resident
CIT05687,PM-KISAN-001,PM-KISAN,53,female,Punjab,General,small_business,489345,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05688,PM-KISAN-001,PM-KISAN,58,female,Odisha,OBC,private_employee,528998,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT05689,PMAY-003,PMAY-G,60,female,Madhya Pradesh,OBC,entrepreneur,271680,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,30.0,4,3,aadhaar|bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT05690,PMJDY-002,PMJDY,57,other,Maharashtra,OBC,small_business,446491,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT05691,PMJDY-002,PMJDY,24,female,Madhya Pradesh,General,daily_wage_worker,177465,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,83.3,1,0,photo,none
CIT05692,PMSBY-004,PMSBY,45,other,Jharkhand,OBC,entrepreneur,135809,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05693,PMAY-003,PMAY-G,75,other,Karnataka,SC,daily_wage_worker,49815,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,90.0,1,0,bank_account,none
CIT05694,PM-KISAN-001,PM-KISAN,10,male,Bihar,General,homemaker,546102,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,45.0,2,3,land_records|mobile,age_not_in_range_18_99|income_too_high|occupation_mismatch
CIT05695,PMAY-003,PMAY-G,18,other,Uttar Pradesh,OBC,student,764,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,80.0,2,0,bank_account|secc_registration,none
CIT05696,PMJDY-002,PMJDY,80,male,Uttar Pradesh,General,unemployed,92490,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,100.0,0,0,none,none
CIT05697,PM-KISAN-001,PM-KISAN,69,female,Bihar,SC,self_employed,778058,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT05698,PM-KISAN-001,PM-KISAN,16,other,Madhya Pradesh,General,entrepreneur,652316,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,47.5,1,4,land_records,age_not_in_range_18_99|income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT05699,MUDRA-005,PM-MUDRA,22,female,Haryana,General,unemployed,74358,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT05700,PMSBY-004,PMSBY,54,female,Uttar Pradesh,OBC,farmer,185823,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05701,PMSBY-004,PMSBY,66,female,Haryana,OBC,self_employed,230419,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05702,PMSBY-004,PMSBY,49,other,Madhya Pradesh,SC,government_employee,431596,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT05703,PMJDY-002,PMJDY,79,female,Rajasthan,OBC,entrepreneur,252347,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,83.3,1,0,mobile,none
CIT05704,PMJDY-002,PMJDY,58,male,Odisha,OBC,self_employed,341702,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,83.3,1,0,mobile,none
CIT05705,PMSBY-004,PMSBY,48,female,Telangana,SC,small_business,362918,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT05706,PMAY-003,PMAY-G,71,female,Tamil Nadu,OBC,daily_wage_worker,187511,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT05707,PMSBY-004,PMSBY,78,other,Tamil Nadu,SC,homemaker,511603,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT05708,PMAY-003,PMAY-G,12,other,Karnataka,OBC,government_employee,888143,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,age_not_in_range_18_99|income_too_high|bpl_required
CIT05709,PMSBY-004,PMSBY,46,other,Punjab,General,daily_wage_worker,142097,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT05710,PM-KISAN-001,PM-KISAN,22,female,Uttar Pradesh,SC,small_business,798931,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT05711,PM-KISAN-001,PM-KISAN,38,male,Maharashtra,OBC,homemaker,388778,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,55.0,2,2,land_records|bank_account,income_too_high|occupation_mismatch
CIT05712,MUDRA-005,PM-MUDRA,29,male,Gujarat,ST,private_employee,159380,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT05713,PMSBY-004,PMSBY,29,female,Madhya Pradesh,OBC,farmer,129003,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT05714,PM-KISAN-001,PM-KISAN,23,other,Tamil Nadu,ST,daily_wage_worker,166793,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT05715,PMJDY-002,PMJDY,65,male,Gujarat,OBC,unemployed,93023,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,100.0,0,0,none,none
